bank_name,lei,period,template_code,row_id,row_label,amount,eba_item_id,is_new_metric,source_page,source_file
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22b,(Exposures exempted in accordance with point (j) of Article 429a (1) CRR (on and off balance sheet)),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22c,(Excluded exposures of public development banks (or units) - Public sector investments),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22d,(Excluded exposures of public development banks (or units) - Promotional loans),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22e,(Excluded passing-through promotional loan exposures by non-public development banks (or units)),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22f,(Excluded guaranteed parts of exposures arising from export credits ),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22g,(Excluded excess collateral deposited at triparty agents ),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22h,(Excluded CSD related services of CSD/institutions in accordance with point (o) of Article 429a(1) CRR),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22i,(Excluded CSD related services of designated institutions in accordance with point (p) of Article 429a(1) CRR),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22j,(Reduction of the exposure value of pre-financing or intermediate loans ),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22k,"(Excluded exposures to shareholders according to Article 429a (1), point (da) CRR)1",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22l,(Exposures deducted in accordance with point (q) of Article 429a(1) CRR)1,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,22m,(Total exempted exposures),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,23,Tier 1 capital,2344000000.0,2520133,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,24,Total exposure measure,26832000000.0,2520903,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,25,Leverage ratio (excluding the impact of the exemption of public sector investments and promotional loans) (%),0.0874,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,25a,"Leverage ratio (excluding the impact of any applicable temporary exemption of
central bank reserves)",0.0874,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,26,Regulatory minimum leverage ratio requirement (%),0.03,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,26a,Additional own funds requirements to address the risk of excessive leverage (%),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,26b,of which: to be made up of CET1 capital (percentage points),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,27,Leverage ratio buffer requirement (%),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR2,27a,Overall leverage ratio requirement (%),0.03,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,1,Total assets per FS,24867000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,2,Trading book exposures,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,3,"Banking book exposures, of which:",24867000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,4,Covered bonds,503000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,5,Exposures treated as sovereigns,10897000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,6,"Exposures to regional governments, MDB, international organisations and PSE not treated as sovereigns",10000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,7,Institutions,1378000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,8,Secured by mortgages of immovable properties,7953000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,9,Retail exposures,833000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,10,Corporates,1972000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,11,Exposures in default,84000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,LR3,12,"Other exposures (eg equity, securitisations, and other non-credit obligation assets)",1237000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,1,Credit Risk excl CCR,732000000.0,2520201,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,2,Of which SA,732000000.0,2520202,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,3,Of which FIRB,0.0,2520203,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,4,Of which Slotting,0.0,2520204,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,4a,Of which: equities under the simple riskweighted approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,5,Of which Equities IRB,0.0,2520205,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,6,Counterparty Credit Risk,2000000.0,2520206,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,7,CCR SA-CCR,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,8,Of which internal model method (IMM),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,8a,Of which exposures to a CCP,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,8b,Of which credit valuation adjustment - CVA,1.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,9,Of which other CCR,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,10a,Of which the standardised approach (SA)2,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,10b,Of which the basic approach (F-BA and R-BA)2,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,10c,Of which the simplified approach2,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,10,CVA Risk,0.0,2520207,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,11,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,12,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,13,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,14,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,15,Settlement Risk,0.0,2520208,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,16,Securitisation Banking Book,0.0,2520209,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,17,Of which SEC-IRBA approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,18,Of which SEC-ERBA (including IAA),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,19,Of which SEC-SA approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,19a,Of which 1250%,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,20,Position FX Commodities Risk,0.0,2520210,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,21a,Of which the Simplified standardised approach (S-SA)2,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,21,Market Risk SA,0.0,2520211,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,22,Market Risk IMA,0.0,2520212,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,22a,Large exposures,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,23,Operational Risk,1.33,2520215,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,23a,Of which basic indicator approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,23b,Of which standardised approach,133000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,23c,Of which advanced measurement approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,24a,Exposures to crypto-assets2,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,24,Operational Risk,0.08,2520215,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,25,Operational Risk SA,0.0,2520217,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,26,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,27,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,28,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,OV1,29,Total RWA,867000000.0,2520220,0,,2025-06-30_Bank_of_Cyprus.xlsx
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,1,Capital instruments and the related share premium accounts,1954000000.0,2520103,0,113.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,2,Retained earnings,3034000000.0,2520104,0,113.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,3,Accumulated other comprehensive income,3311000000.0,2520105,0,113.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,4,Other reserves,3311000000.0,2520106,0,113.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,5,Minority interests,63000000.0,2520108,0,113.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,5a,Independently reviewed interim profits net of foreseeable charges or dividends,63000000.0,,1,113.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,6,Common Equity Tier 1 (CET1) capital before regulatory adjustments,115000000.0,,1,115.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,7,Additional value adjustments,115000000.0,2520109,0,115.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,8,Intangible assets,-353000000.0,2520110,0,113.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,10,Deferred tax assets that rely on future profitability,0.1765,2520111,0,114.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,29,Common Equity Tier 1,115000000.0,2520102,0,115.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,30,Additional Tier 1,115000000.0,2520129,0,115.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,44,Tier 1 capital,68000000.0,2520133,0,114.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,58,Total capital,0.196,2520101,0,114.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,59,Total risk exposure amount,51720000000.0,2520138,0,113.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC1,60,Common Equity Tier 1 ratio,115.0,2520140,0,115.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC2,2,Intangible assets,-353000000.0,2520110,0,22.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CC2,3,"According to Regulation (EU) No. 575/2013, article",575.0,2520111,0,23.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CCR1,Total,Total,42000000.0,2520703,0,50.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CCR1,5,Financial collateral simple method (SFTs),244000000.0,,1,48.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CCR1,6,Financial collateral comprehensive method (SFTs),244000000.0,,1,48.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CCR1,7,VaR for SFTs,244000000.0,,1,48.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CQ7,Total,Total,31843000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR1,1,Loans and advances,30000000.0,2520603,0,33.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR1,2,Debt securities,1734000000.0,2520602,0,31.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR1,3,Off-balance sheet,4247000000.0,2520606,0,32.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,Total,Total,5493000000.0,2520521,0,37.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,1,Central governments or central banks,28865000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,2,Regional governments or local authorities,490000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,3,Public sector entities,490000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,4,Multilateral development banks,1128000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,5,International organisations,145000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,6,Institutions,343000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,7,Corporates,6100000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,9,Retail,9100000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,11,Secured by mortgages on immovable property,9100000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,13,Exposures in default,872000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,15,Covered bonds,6100000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,16,Claims on institutions and corporates with short-term rating,872000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR4,17,Collective investment undertakings,872000000.0,,1,36.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,CR5,Total,Total,84000000.0,,1,38.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,EU-2,2 Parallel down 2 12 2 75 ( 35 (NII),358000000.0,2525012,0,45.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,1,1 Parallel up ( 403) ( 606) 1 01 7 2,403.0,,1,45.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,2,2 Parallel down 2 12 2 75 ( 358) ( 263),358.0,,1,45.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,3,3 Steepener 65 ( 145),145.0,,1,45.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,4,4 Flattener ( 223) (4),223.0,,1,45.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,IRRBB1,5,5 Short rates up ( 349) ( 177),349.0,,1,45.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,1,Common Equity Tier 1,932000000.0,2520102,0,22.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,2,Tier 1 capital,8427000000.0,2520133,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,3,Total capital,0.196,2520101,0,22.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,4,Total risk exposure amount,51720000000.0,2520138,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,4a,Total risk exposure pre-floor,51720000000.0,2520154,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,5,Common Equity Tier 1 ratio,932.0,2520146,0,22.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,5b,Common Equity Tier 1 ratio,932.0,2520146,0,22.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,6,Tier 1 ratio,0.163,2520147,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,6b,Tier 1 ratio,0.163,2520147,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,7,Total capital ratio,0.196,2520148,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,7b,Total capital ratio,0.196,2520148,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,8,Capital conservation buffer,0.025,,1,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,9,Countercyclical capital buffer,0.0055000000000000005,,1,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,11,Combined buffer requirement,0.043,,1,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,13,Leverage ratio total exposure measure,107100000000.0,2520903,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM1,14,Leverage ratio,0.079,2520905,0,20.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,KM2,EU-1a,included in regulatory own funds but counts toward,470.0,2520101,0,26.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ1,EU-19a,"22TOTAL NET CASH OUTFLOWS 11,680 1 1,251 10,778 1",11680000000.0,2520922,0,55.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ1,1,"24 HQLA, including exchange-traded equities and tr",345.0,2520911,0,56.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ1,22,"EU-21LIQUIDITY BUFFER 22,191 2 1,259 20,159 1 8,50",-21.0,2520925,0,55.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ1,23,23LIQUIDITY COVERAGE RATIO (%) 190.1% 188.7% 186.6,190.1,2520926,0,55.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ2,1,Capital items,9643000000.0,,1,56.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ2,2,Own funds,9643000000.0,,1,56.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LIQ2,26,Total RSF,5301000000.0,,1,56.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR1,13,Leverage Ratio Exposure,51000000.0,2520903,0,51.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,LR2,20,Leverage Ratio,30.0,2520905,0,53.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,MR2,5,Acquisitions and disposals,30000000.0,,1,42.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,MR2,6,Foreign exchange movements,30000000.0,,1,42.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,MR2,7,Other,4099999.9999999995,,1,41.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,1,3.1 Definition of credit risk,3.1,2520201,0,29.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,6,Counterparty Credit Risk,485000000.0,2520206,0,27.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,10,CVA Risk,157000000.0,2520207,0,27.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,15,Settlement Risk,16000000.0,2520208,0,27.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,20,"5Market risk 7 30 132 861 1,609 1,609",132.0,2520210,0,28.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,23,Operational Risk,5794.0,2520215,0,27.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,24,"6Operational risk 5,794 5,794 5,794 5,794",5794000000.0,2520215,0,28.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-06-30,OV1,29,"3 Total - 17,140 19,680 47,456 4,742 89,018",17140000000.0,2520220,0,29.0,2025-06-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-09-30,CC2,2,Intangible assets,-379000000.0,2520110,0,22.0,2025-09-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-09-30,CC2,3,"According to Regulation (EU) No. 575/2013, article",575.0,2520111,0,23.0,2025-09-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-09-30,KM1,1,Common Equity Tier 1,8049000000.0,2520102,0,22.0,2025-09-30_Eurobank.pdf
Eurobank,JEUVK5RWVJEN8W0C9M24,2025-09-30,KM1,2,Tier 1 capital,8544000000.0,2520133,0,20.0,2025-09-30_Eurobank.pdf
